TaxID	CSM5MCXD	CSM5MCVL	CSM5FZ4M	CSM5MCXH	CSM5MCY4	CSM5MCUO	CSM5MCW6	CSM5MCWC	CSM5MCXT	CSM67UEW_TR	CSM5MCZB	CSM67U9H	CSM67UAK	CSM67UAU	CSM67UB9	CSM79HHO	CSM67UH7	CSM79HH4	CSM79HHW	CSM79HKX	CSM79HNE	CSM79HNO	CSM7KOP6	CSM7KORO	CSM7KOTO	CSM7KOUL	MSM5LLDI	MSM5LLGL	MSM5LLEP	MSM6J2J3	MSM6J2HD	MSM5LLHC	MSM6J2IE	MSM5LLF4	MSM6J2HN	MSM6J2JN	MSM6J2JZ	MSM6J2PO	MSM6J2Q1	MSM79H54	MSM79H5E	MSM79HF3	MSM79HDK	MSM79HDA	MSM79H7C	MSM79HCG	MSM79H8D	MSM9VZMA	MSM9VZFL	MSM9VZNR	MSM9VZMM	MSM9VZPH	MSM9VZL5	MSMA267V
TaxID_11050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
TaxID_1890429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009000000000000001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_10860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1853229	0.038	0.005	0.029	0.046	0.043	0.027999999999999997	0.006999999999999999	0.022000000000000002	0.021	0.016	0.06	0.148	0.016	0.012	0.013	0.06	0.008	0.076	0.011000000000000001	0.043	0.038	0.013	0.041	0.026	0.097	0.047	0.052	0.024	0.021	0.044000000000000004	0.027999999999999997	0.151	0.044000000000000004	0.01	0.039	0.032	0.129	0.036000000000000004	0.123	0.053	0.061	0.026	0.031	0.004	0.027	0.006999999999999999	0.034	0.042	0.027999999999999997	0.023	0.03	0.055999999999999994	0.06	0.045
TaxID_84999	0.017	0.042	0.013	0.022000000000000002	0.077	0.049	0.019	0.036000000000000004	0.031	1.2850000000000001	0.065	0.06999999999999999	0.045	0.193	0.018000000000000002	0.209	0.027999999999999997	0.046	0.006	0.036000000000000004	0.067	0.001	0.135	0.02	0.738	0.047	0.087	0.198	0.14300000000000002	0.11399999999999999	0.005	0.187	0.016	0.11399999999999999	0.03	0.042	0.16999999999999998	0.39699999999999996	0.11800000000000001	0.193	0.168	0.826	0.167	0.08499999999999999	0.08800000000000001	0.023	0.105	0.016	0.034999999999999996	0.027	0.019	0.05	0.055999999999999994	0.657
TaxID_91347	0.208	1.509	0.23800000000000002	0.174	1.512	1.115	0.049	19.567999999999998	0.14300000000000002	2.386	0.266	1.424	7.092	0.22699999999999998	0.047	0.488	0.257	8.154	0.109	8.903	0.455	5.901	1.056	0.479	0.247	0.201	0.73	0.108	0.122	0.27899999999999997	0.166	0.698	0.23700000000000002	32.745000000000005	0.14300000000000002	0.45599999999999996	0.67	0.38999999999999996	0.387	0.525	0.5499999999999999	21.969	0.996	19.273	0.117	0.048	0.20600000000000002	0.292	0.155	1.1860000000000002	0.11199999999999999	0.28400000000000003	0.23800000000000002	0.438
TaxID_255473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_1235850	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.005	0.001	0.001	0.001	0.0	0.001	0.0	0.0	0.002	0.0	0.001	0.0	0.001	0.004	0.0	1.009	0.0	0.0	0.002	0.0	0.001	0.001	0.002	0.0	0.002	0.001	0.004	0.0	0.002	0.019	0.002	0.003	0.201	0.026	0.039	0.0	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.006	0.002	0.024
TaxID_548681	0.0	0.0	0.0	0.001	0.002	0.002	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.002	0.0	0.01	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.002	0.001	0.0	0.006999999999999999	0.009000000000000001	0.003	0.125	0.002	0.004	0.001	0.0	0.002	0.001	0.001	0.0	0.0	0.0	0.005	0.003
TaxID_94695	0.005	0.001	0.004	0.006999999999999999	0.005	0.006	0.002	0.04	0.005	0.008	0.008	0.006999999999999999	0.004	0.005	0.003	0.013	0.003	0.008	0.003	0.005	0.018000000000000002	0.001	0.008	0.005	0.013999999999999999	0.004	0.008	0.004	0.005	0.012	0.003	0.025	0.004	0.013999999999999999	0.005	0.002	0.013	0.009000000000000001	0.019	0.019	0.013999999999999999	0.009000000000000001	0.006	0.009000000000000001	0.005	0.002	0.005	0.008	0.004	0.006	0.004	0.012	0.006999999999999999	0.017
TaxID_85006	0.026	0.018000000000000002	0.021	0.201	0.094	0.039	0.041	0.042	0.055999999999999994	0.091	0.037	0.13	0.013999999999999999	0.11	0.016	0.22899999999999998	0.031	0.084	0.01	0.024	0.097	0.001	0.107	0.027999999999999997	0.049	0.06999999999999999	0.045	0.021	0.025	0.097	0.009000000000000001	0.208	0.036000000000000004	0.17700000000000002	0.036000000000000004	0.021	0.16999999999999998	0.13699999999999998	0.109	0.46299999999999997	0.173	0.174	0.06	0.101	0.031	0.023	0.046	0.021	0.049	0.038	0.025	0.07200000000000001	0.049	0.184
TaxID_136	0.029	0.006	0.009000000000000001	0.013999999999999999	0.033	0.018000000000000002	0.011000000000000001	0.065	0.017	0.025	0.017	0.055999999999999994	0.011000000000000001	0.031	0.016	0.067	0.013	0.04	0.008	0.013999999999999999	0.079	0.002	0.03	0.019	0.029	0.018000000000000002	0.012	0.012	0.034	0.042	0.006999999999999999	0.092	0.046	0.074	0.011000000000000001	0.021	0.083	0.042	0.037	0.058	0.046	0.043	0.022000000000000002	0.045	0.013999999999999999	0.006999999999999999	0.016	0.019	0.011000000000000001	0.015	0.011000000000000001	0.034	0.021	0.064
TaxID_1385	0.20600000000000002	0.054	0.08800000000000001	0.14400000000000002	0.194	0.22899999999999998	0.098	1.743	0.189	0.357	0.212	0.707	0.11	0.23900000000000002	0.05	0.7849999999999999	0.163	0.189	0.108	0.198	1.7129999999999999	0.062	0.366	0.20400000000000001	0.28200000000000003	0.232	0.13899999999999998	0.17700000000000002	0.159	0.5329999999999999	0.099	0.8370000000000001	0.18	0.772	0.166	0.11	0.783	0.5519999999999999	0.527	0.69	0.561	0.46499999999999997	0.291	0.747	0.166	0.1	0.147	0.16	0.13899999999999998	0.178	0.106	0.418	0.348	0.814
TaxID_135623	0.02	0.005	0.012	0.025	0.018000000000000002	0.023	0.01	0.099	0.013999999999999999	0.024	0.032	0.096	0.011000000000000001	0.017	0.01	0.058	0.013	0.038	0.01	0.025	0.078	0.003	0.03	0.017	0.048	0.027	0.02	0.018000000000000002	0.017	0.047	0.013	0.092	0.023	0.041	0.02	0.017	0.099	0.037	0.092	0.06	0.06	0.03	0.026	0.038	0.019	0.008	0.022000000000000002	0.02	0.017	0.019	0.017	0.041	0.047	0.055999999999999994
TaxID_453227	0.001	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.001	0.002	0.001	0.0	0.0	0.003	0.0	0.006	0.001	0.001	0.001	0.001	0.003	0.0	0.004	0.0	0.001	0.001	0.001	0.0	0.001	0.003	0.0	0.005	0.001	0.004	0.001	0.0	0.005	0.005	0.002	0.013999999999999999	0.005	0.004	0.001	0.005	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.003	0.002	0.005
TaxID_171549	80.052	90.242	89.74	88.263	83.159	62.936	87.0	0.8580000000000001	72.0	24.07	79.07	40.772000000000006	85.35000000000001	72.172	93.908	68.313	29.658	67.931	92.284	73.665	44.745000000000005	89.532	74.36	75.661	68.783	84.80799999999999	89.793	77.757	76.929	34.304	95.73899999999999	48.791000000000004	83.827	0.157	82.855	75.753	67.549	46.091	62.88	69.11	65.793	26.432	54.995000000000005	0.203	76.16199999999999	89.05999999999999	76.859	90.924	83.192	81.403	90.938	65.354	68.223	44.846000000000004
TaxID_2085	0.003	0.002	0.002	0.006	0.006	0.006	0.004	0.034999999999999996	0.006999999999999999	0.006999999999999999	0.006	0.009000000000000001	0.006	0.006999999999999999	0.003	0.076	0.005	0.009000000000000001	0.002	0.005	0.067	0.002	0.029	0.005	0.004	0.008	0.004	0.004	0.003	0.009000000000000001	0.002	0.048	0.006	0.013	0.002	0.002	0.017	0.012	0.016	0.015	0.013999999999999999	0.013999999999999999	0.004	0.042	0.005	0.003	0.003	0.006999999999999999	0.004	0.004	0.004	0.005	0.008	0.026
TaxID_485256	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.009000000000000001	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.006	0.0	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.0	0.003	0.001	0.001	0.001	0.0	0.002	0.001	0.001	0.003	0.002	0.001	0.001	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.001	0.002
TaxID_570264	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.003	0.0	0.001	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.002
TaxID_54526	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.008	0.0	0.001	0.001	0.002	0.0	0.001	0.0	0.009000000000000001	0.001	0.001	0.0	0.002	0.009000000000000001	0.0	0.006	0.004	0.0	0.0	0.0	0.001	0.002	0.002	0.001	0.008	0.0	0.002	0.0	0.0	0.002	0.001	0.001	0.003	0.005	0.002	0.002	0.004	0.003	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.004
TaxID_2483366	0.001	0.0	0.001	0.002	0.001	0.002	0.0	0.006999999999999999	0.001	0.002	0.002	0.002	0.0	0.001	0.0	0.006	0.001	0.003	0.001	0.002	0.006999999999999999	0.0	0.003	0.001	0.002	0.001	0.003	0.001	0.001	0.001	0.001	0.004	0.002	0.001	0.001	0.001	0.002	0.001	0.004	0.004	0.002	0.003	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.001	0.002	0.002	0.005
TaxID_415001	0.0	0.0	0.0	0.001	0.003	0.001	0.0	0.0	0.001	0.0	0.001	0.01	0.002	0.002	0.0	0.01	0.001	0.006	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.002	0.002	0.0	0.013	0.0	0.001	0.0	0.0	0.01	0.001	0.003	0.009000000000000001	0.006999999999999999	0.005	0.0	0.0	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.008
TaxID_69541	0.013	0.006	0.012	0.023	0.027999999999999997	0.015	0.009000000000000001	0.011000000000000001	0.013999999999999999	0.024	0.029	0.037	0.008	0.03	0.006999999999999999	0.066	0.011000000000000001	0.025	0.006	0.013	0.034999999999999996	0.003	0.037	0.01	0.022000000000000002	0.019	0.024	0.01	0.013	0.042	0.006	0.067	0.021	0.046	0.016	0.012	0.064	0.041	0.05	0.105	0.063	0.051000000000000004	0.022000000000000002	0.027999999999999997	0.012	0.008	0.025	0.01	0.017	0.012	0.012	0.041	0.024	0.058
TaxID_1643688	0.002	0.003	0.002	0.002	0.004	0.004	0.002	0.009000000000000001	0.003	0.003	0.003	0.016	0.002	0.003	0.0	0.017	0.003	0.004	0.001	0.005	0.008	0.0	0.006999999999999999	0.003	0.004	0.004	0.004	0.002	0.003	0.006999999999999999	0.002	0.026	0.004	0.003	0.002	0.001	0.019	0.004	0.01	0.008	0.013	0.005	0.004	0.003	0.003	0.001	0.004	0.003	0.003	0.003	0.003	0.006	0.006	0.011000000000000001
TaxID_135618	0.004	0.001	0.003	0.005	0.011000000000000001	0.003	0.003	0.005	0.009000000000000001	0.005	0.006999999999999999	0.017	0.004	0.006	0.001	0.021	0.003	0.013999999999999999	0.001	0.008	0.006999999999999999	0.0	0.015	0.003	0.004	0.006	0.006	0.003	0.01	0.009000000000000001	0.002	0.034	0.01	0.009000000000000001	0.006	0.004	0.042	0.01	0.029	0.034999999999999996	0.031	0.009000000000000001	0.009000000000000001	0.005	0.004	0.002	0.009000000000000001	0.003	0.009000000000000001	0.006	0.003	0.02	0.008	0.032
TaxID_649776	0.005	0.002	0.003	0.003	0.008	0.004	0.005	0.012	0.005	0.005	0.004	0.006	0.003	0.013	0.001	0.033	0.004	0.04	0.002	0.003	0.018000000000000002	0.0	0.013	0.002	0.006	0.005	0.004	0.002	0.004	0.012	0.001	0.04	0.005	0.019	0.003	0.003	0.022000000000000002	0.013	0.013999999999999999	0.036000000000000004	0.03	0.077	0.006999999999999999	0.008	0.003	0.003	0.004	0.002	0.004	0.008	0.003	0.012	0.005	0.022000000000000002
TaxID_85012	0.003	0.002	0.001	0.001	0.01	0.005	0.006	0.002	0.005	0.013	0.002	0.005	0.001	0.013	0.003	0.029	0.003	0.013	0.001	0.002	0.006	0.0	0.013999999999999999	0.002	0.003	0.005	0.004	0.002	0.003	0.009000000000000001	0.0	0.027	0.002	0.024	0.002	0.001	0.016	0.017	0.011000000000000001	0.059000000000000004	0.018000000000000002	0.023	0.005	0.009000000000000001	0.004	0.003	0.005	0.001	0.004	0.006999999999999999	0.002	0.006999999999999999	0.004	0.022000000000000002
TaxID_191411	0.008	0.002	0.011000000000000001	0.013	0.015	0.01	0.004	0.019	0.011000000000000001	0.009000000000000001	0.017	0.045	0.009000000000000001	0.013	0.005	0.042	0.005	0.025	0.004	0.012	0.02	0.001	0.025	0.009000000000000001	0.015	0.017	0.017	0.008	0.013999999999999999	0.017	0.006	0.083	0.016	0.013999999999999999	0.013999999999999999	0.01	0.056999999999999995	0.025	0.048	0.04	0.037	0.025	0.016	0.004	0.008	0.005	0.011000000000000001	0.008	0.011000000000000001	0.004	0.01	0.026	0.02	0.03
TaxID_11157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
TaxID_1968909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_204457	0.017	0.013	0.022000000000000002	0.024	0.053	0.027	0.02	0.054	0.053	0.042	0.03	0.078	0.01	0.068	0.011000000000000001	0.161	0.02	0.051000000000000004	0.01	0.023	0.08800000000000001	0.003	0.076	0.017	0.036000000000000004	0.032	0.047	0.016	0.039	0.06	0.008	0.166	0.027999999999999997	0.055999999999999994	0.029	0.015	0.13	0.07200000000000001	0.097	0.233	0.128	0.086	0.046	0.051000000000000004	0.029	0.017	0.038	0.018000000000000002	0.033	0.015	0.024	0.063	0.045	0.11900000000000001
TaxID_1775403	0.0	0.001	0.0	0.0	0.002	0.001	0.001	0.001	0.001	0.0	0.001	0.003	0.0	0.002	0.0	0.004	0.001	0.002	0.0	0.0	0.001	0.0	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.006999999999999999	0.001	0.003	0.001	0.0	0.003	0.003	0.002	0.013	0.003	0.003	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.004
TaxID_72273	0.01	0.002	0.003	0.004	0.005	0.006999999999999999	0.006	0.023	0.005	0.006	0.006999999999999999	0.046	0.004	0.006999999999999999	0.001	0.044000000000000004	0.006	0.019	0.004	0.008	0.027999999999999997	0.002	0.013	0.005	0.019	0.017	0.005	0.005	0.008	0.027	0.002	0.034	0.01	0.02	0.009000000000000001	0.004	0.052	0.012	0.017	0.015	0.024	0.011000000000000001	0.008	0.027999999999999997	0.008	0.005	0.008	0.01	0.003	0.005	0.005	0.012	0.021	0.021
TaxID_1382929	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.002	0.0	0.002	0.0	0.005	0.001	0.0	0.0	0.0	0.001	0.0	0.003	0.001	0.001	0.001	0.002	0.0	0.0	0.002	0.0	0.005	0.001	0.001	0.001	0.0	0.003	0.005	0.002	0.006999999999999999	0.004	0.003	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.003
TaxID_1643682	0.001	0.0	0.0	0.001	0.003	0.001	0.001	0.001	0.002	0.002	0.001	0.001	0.0	0.005	0.001	0.008	0.001	0.001	0.0	0.001	0.002	0.001	0.004	0.001	0.05	0.0	0.005	0.0	0.0	0.002	0.0	0.006	0.001	0.006	0.001	0.0	0.003	0.004	0.003	0.021	0.004	0.004	0.001	0.0	0.001	0.001	0.002	0.0	0.002	0.001	0.001	0.002	0.001	0.004
TaxID_53433	0.005	0.002	0.002	0.002	0.003	0.005	0.002	0.033	0.006	0.005	0.003	0.009000000000000001	0.003	0.004	0.001	0.018000000000000002	0.004	0.003	0.003	0.005	0.036000000000000004	0.002	0.01	0.006	0.006	0.005	0.002	0.004	0.004	0.011000000000000001	0.002	0.011000000000000001	0.003	0.016	0.002	0.002	0.012	0.01	0.015	0.009000000000000001	0.011000000000000001	0.008	0.006	0.027	0.006	0.002	0.003	0.001	0.002	0.004	0.003	0.01	0.009000000000000001	0.016
TaxID_1936988	0.001	0.0	0.003	0.004	0.004	0.003	0.0	0.001	0.002	0.002	0.004	0.017	0.002	0.001	0.002	0.008	0.002	0.016	0.0	0.004	0.003	0.0	0.005	0.002	0.005	0.005	0.003	0.002	0.003	0.002	0.003	0.022000000000000002	0.005	0.002	0.004	0.004	0.017	0.005	0.016	0.006	0.008	0.004	0.003	0.001	0.002	0.001	0.003	0.005	0.003	0.0	0.004	0.005	0.006999999999999999	0.005
TaxID_85001	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.008	0.001	0.002	0.0	0.0	0.005	0.0	0.001	0.004	0.004	0.002	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.003
TaxID_135625	0.013999999999999999	0.006	0.013	0.019	0.026	0.037	0.016	0.089	0.083	0.885	0.036000000000000004	0.822	0.012	0.027	0.006999999999999999	0.178	0.159	0.025	0.017	0.031	0.092	0.006	0.027999999999999997	0.662	0.04	0.153	0.012	0.062	0.046	0.038	0.022000000000000002	0.326	0.019	0.097	0.156	0.016	0.094	1.549	0.411	0.056999999999999995	0.052	0.029	0.388	1.983	0.083	0.109	0.036000000000000004	0.022000000000000002	0.009000000000000001	0.082	0.105	0.058	0.067	0.11100000000000002
TaxID_768507	0.059000000000000004	0.01	0.082	0.155	0.159	0.097	0.037	0.063	0.079	0.062	0.203	0.513	0.059000000000000004	0.065	0.048	0.256	0.034	0.25	0.029	0.126	0.105	0.02	0.184	0.075	0.248	0.166	0.193	0.075	0.084	0.13	0.059000000000000004	0.5950000000000001	0.136	0.043	0.13799999999999998	0.095	0.482	0.128	0.44799999999999995	0.416	0.218	0.106	0.12	0.036000000000000004	0.08499999999999999	0.025	0.11900000000000001	0.11800000000000001	0.116	0.06	0.097	0.174	0.233	0.17500000000000002
TaxID_2191	0.002	0.001	0.001	0.001	0.002	0.004	0.001	0.011000000000000001	0.001	0.003	0.004	0.016	0.001	0.003	0.0	0.009000000000000001	0.001	0.003	0.0	0.002	0.013	0.0	0.005	0.002	0.003	0.002	0.003	0.002	0.002	0.006999999999999999	0.001	0.029	0.002	0.009000000000000001	0.002	0.002	0.01	0.004	0.011000000000000001	0.006999999999999999	0.006999999999999999	0.006999999999999999	0.001	0.002	0.002	0.001	0.002	0.004	0.002	0.002	0.002	0.003	0.006999999999999999	0.006999999999999999
TaxID_1100069	0.003	0.0	0.004	0.004	0.013	0.004	0.004	0.0	0.004	0.003	0.005	0.012	0.002	0.011000000000000001	0.003	0.023	0.003	0.011000000000000001	0.002	0.003	0.006999999999999999	0.0	0.017	0.002	0.005	0.006	0.01	0.002	0.003	0.006999999999999999	0.002	0.024	0.004	0.006	0.004	0.002	0.026	0.012	0.015	0.065	0.013	0.011000000000000001	0.003	0.004	0.004	0.003	0.006999999999999999	0.001	0.008	0.002	0.005	0.008	0.006	0.013
TaxID_1955042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
TaxID_68985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_213118	0.006999999999999999	0.002	0.005	0.009000000000000001	0.012	0.006999999999999999	0.006999999999999999	0.02	0.008	0.01	0.011000000000000001	0.017	0.005	0.01	0.004	0.027	0.006	0.013	0.002	0.006	0.02	0.003	0.015	0.005	0.015	0.008	0.005	0.005	0.006999999999999999	0.022000000000000002	0.004	0.048	0.012	0.021	0.006	0.004	0.029	0.016	0.025	0.03	0.024	0.023	0.008	0.011000000000000001	0.005	0.003	0.006999999999999999	0.004	0.006	0.005	0.005	0.024	0.012	0.031
TaxID_2024979	0.001	0.0	0.001	0.002	0.001	0.001	0.0	0.018000000000000002	0.002	0.002	0.002	0.005	0.001	0.001	0.0	0.004	0.001	0.003	0.0	0.002	0.015	0.0	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.003	0.002	0.001	0.002	0.001	0.009000000000000001	0.002	0.003	0.003	0.003	0.002	0.001	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.002	0.003	0.004
TaxID_526525	0.108	0.013999999999999999	0.033	0.053	0.066	0.11900000000000001	0.11299999999999999	1.9929999999999999	0.083	0.694	0.134	0.233	0.208	0.095	0.015	0.34099999999999997	0.309	0.039	0.136	0.087	0.7939999999999999	0.013	0.106	0.079	0.13799999999999998	0.121	0.082	0.07100000000000001	0.101	0.361	0.025	0.214	0.073	2.5170000000000003	0.047	0.038	0.212	0.507	0.11299999999999999	0.348	0.255	0.346	0.293	1.53	0.149	0.04	0.164	0.064	0.108	0.163	0.023	0.33999999999999997	0.147	0.388
TaxID_1706369	0.006999999999999999	0.001	0.005	0.017	0.01	0.011000000000000001	0.004	0.017	0.004	0.016	0.015	0.031	0.005	0.015	0.003	0.022000000000000002	0.005	0.012	0.003	0.006	0.016	0.004	0.012	0.009000000000000001	0.016	0.011000000000000001	0.009000000000000001	0.013	0.006999999999999999	0.016	0.004	0.037	0.011000000000000001	0.011000000000000001	0.006999999999999999	0.005	0.036000000000000004	0.026	0.021	0.026	0.022000000000000002	0.024	0.022000000000000002	0.012	0.004	0.002	0.006999999999999999	0.006	0.006999999999999999	0.004	0.008	0.013999999999999999	0.012	0.021
TaxID_1118	0.003	0.002	0.002	0.004	0.003	0.003	0.001	0.011000000000000001	0.013999999999999999	0.004	0.004	0.013999999999999999	0.002	0.004	0.001	0.015	0.004	0.004	0.001	0.004	0.013	0.0	0.008	0.003	0.005	0.006999999999999999	0.003	0.003	0.006	0.005	0.002	0.016	0.004	0.006999999999999999	0.002	0.003	0.017	0.01	0.008	0.01	0.006999999999999999	0.006	0.008	0.01	0.002	0.001	0.003	0.006	0.002	0.003	0.002	0.009000000000000001	0.004	0.01
TaxID_1962852	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.002	0.001	0.003	0.002	0.003	0.0	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.002
TaxID_1676649	0.001	0.001	0.0	0.0	0.004	0.001	0.002	0.001	0.0	0.002	0.0	0.0	0.0	0.002	0.001	0.005	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.002	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.004	0.001	0.0	0.003	0.002	0.002	0.009000000000000001	0.004	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.001	0.001	0.002
TaxID_2158	0.004	0.002	0.003	0.002	0.006	0.005	0.001	0.027999999999999997	0.003	0.004	0.003	0.009000000000000001	0.002	0.004	0.001	0.011000000000000001	0.003	0.002	0.002	0.005	0.021	0.0	0.004	0.008	0.005	0.004	0.002	0.004	0.003	0.006	0.002	0.023	0.002	0.008	0.003	0.002	0.013	0.006999999999999999	0.008	0.11499999999999999	0.024	1.8030000000000002	0.003	0.012	0.003	0.001	0.002	0.006	0.003	0.005	0.002	0.004	0.006	0.048
TaxID_1843488	0.01	0.188	1.1400000000000001	0.33999999999999997	0.611	0.032	0.624	0.011000000000000001	0.532	0.11800000000000001	1.815	0.027	0.005	0.011000000000000001	0.36	0.064	6.3420000000000005	11.826	0.45999999999999996	0.393	0.017	0.001	0.233	0.017	2.929	0.185	0.006	0.005	0.004	0.021	0.003	0.187	1.5350000000000001	0.029	0.496	0.004	1.897	0.743	0.543	1.6039999999999999	0.11299999999999999	0.193	0.019	0.022000000000000002	0.016	0.006	0.9199999999999999	0.008	0.387	0.006999999999999999	0.004	0.037	0.011000000000000001	0.41900000000000004
